Id,trans_hour,trans_day,trans_month,trans_year,category,upi_number,age,trans_amount,state,zip,fraud_risk
1768,23,3,6,2022,7,7662000187,39,18.9,9,33760,1
1769,0,3,7,2022,4,7662000188,31,363.36,24,64114,1
1770,0,3,7,2022,12,7662000189,31,738.87,24,64114,1
1771,1,3,7,2022,1,7662000190,31,120.36,24,64114,1
1772,1,3,7,2022,11,7662000191,31,981.21,24,64114,1
1773,2,3,7,2022,2,7662000192,70,9.16,16,66070,1
1774,2,3,7,2022,9,7662000193,46,799.55,40,29939,1
1775,2,3,7,2022,4,7662000194,73,357.15,43,76631,1
1776,2,3,7,2022,4,7662000195,64,297.78,1,36532,1
1777,3,3,7,2022,4,7662000196,73,317.98,43,76631,1
1778,6,3,7,2022,4,7662000197,46,347.46,40,29939,1
1779,9,3,7,2022,3,7662000198,34,35.85,36,73027,0
1780,10,3,7,2022,8,7662000199,37,50.23,3,85020,0
1781,12,3,7,2022,12,7662000200,64,948.2,1,36532,1
1782,13,3,7,2022,5,7662000201,24,6.04,23,55080,0
1783,13,3,7,2022,9,7662000202,48,4.57,38,15458,0
1784,15,3,7,2022,6,7662000203,46,261.36,40,29939,1
1785,15,3,7,2022,5,7662000204,47,77.71,18,70531,0
1786,16,3,7,2022,9,7662000205,47,14.17,41,57374,0
1787,19,3,7,2022,6,7662000206,46,109.55,18,70056,0
1788,22,3,7,2022,11,7662000207,64,915.76,1,36532,1
1789,22,3,7,2022,8,7662000208,73,744.36,43,76631,1
1790,22,3,7,2022,7,7662000209,46,21.96,40,29939,1
1791,22,3,7,2022,1,7662000210,46,149.33,40,29939,1
1792,22,3,7,2022,9,7662000211,73,50.11,43,76631,1
1793,22,3,7,2022,10,7662000212,46,17.17,40,29939,1
1794,22,3,7,2022,11,7662000213,70,979.93,16,66070,1
1795,22,3,7,2022,9,7662000214,73,48.43,43,76631,1
1796,22,3,7,2022,8,7662000215,73,763.11,43,76631,1
1797,23,3,7,2022,12,7662000216,64,900.57,1,36532,1
1798,23,3,7,2022,11,7662000217,64,965.21,1,36532,1
1799,23,3,7,2022,12,7662000218,70,1206.65,16,66070,1
1800,0,3,8,2022,11,7662000219,48,967.35,30,3816,1
1801,0,3,8,2022,4,7662000220,65,296.18,1,36532,1
1802,1,3,8,2022,4,7662000221,46,342.9,40,29939,1
1803,1,3,8,2022,4,7662000222,59,156.81,17,41810,0
1804,1,3,8,2022,2,7662000223,70,5.93,16,66070,1
1805,1,3,8,2022,4,7662000224,65,296.14,1,36532,1
1806,2,3,8,2022,12,7662000225,48,990.96,30,3816,1
1807,2,3,8,2022,4,7662000226,73,358.27,43,76631,1
1808,3,3,8,2022,4,7662000227,48,372.4,30,3816,1
1809,3,3,8,2022,4,7662000228,46,335.18,40,29939,1
1810,3,3,8,2022,8,7662000229,46,950.47,40,29939,1
1811,3,3,8,2022,3,7662000230,46,6.68,40,29939,1
1812,4,3,8,2022,4,7662000231,51,135.93,49,26237,0
1813,9,3,8,2022,4,7662000232,65,286.7,1,36532,1
1814,9,3,8,2022,2,7662000233,67,53.8,36,73754,0
1815,10,3,8,2022,11,7662000234,46,1131.83,40,29939,1
1816,12,3,8,2022,7,7662000235,41,49.37,26,59014,0
1817,12,3,8,2022,1,7662000236,39,18.34,49,25213,0
1818,14,3,8,2022,10,7662000237,92,28.53,10,31563,0
1819,14,3,8,2022,5,7662000238,21,11.24,10,30009,0
1820,15,3,8,2022,5,7662000239,37,30.01,49,26292,0
1821,15,3,8,2022,11,7662000240,47,5.75,35,45331,0
1822,21,3,8,2022,10,7662000241,73,20.8,34,13342,0
1823,22,3,8,2022,12,7662000242,65,869.58,1,36532,1
1824,22,3,8,2022,11,7662000243,70,924.81,16,66070,1
1825,22,3,8,2022,7,7662000244,46,21.01,40,29939,1
1826,22,3,8,2022,7,7662000245,48,21.28,30,3816,1
1827,22,3,8,2022,0,7662000246,73,580.36,43,76631,1
1828,23,3,8,2022,8,7662000247,65,811.41,1,36532,1
1829,23,3,8,2022,11,7662000248,70,1126.12,16,66070,1
1830,23,3,8,2022,13,7662000249,70,9.71,16,66070,1
1831,23,3,8,2022,11,7662000250,65,983.84,1,36532,1
1832,23,3,8,2022,11,7662000251,70,928.67,16,66070,1
1833,23,3,8,2022,7,7662000252,46,17.51,40,29939,1
1834,23,3,8,2022,12,7662000253,70,986.52,16,66070,1
1835,23,3,8,2022,9,7662000254,73,49.08,43,76631,1
1836,23,3,8,2022,6,7662000255,46,251.77,40,29939,1
1837,23,3,8,2022,0,7662000256,46,492.84,40,29939,1
1838,0,3,9,2022,8,7662000257,43,770.8,43,79237,1
1839,0,3,9,2022,4,7662000258,48,332.13,30,3816,1
1840,1,3,9,2022,12,7662000259,43,877.56,43,79237,1
1841,4,3,9,2022,8,7662000260,32,2.25,15,46723,0
1842,6,3,9,2022,8,7662000261,26,18.18,5,80951,0
1843,10,3,9,2022,9,7662000262,55,3.39,12,50421,0
1844,12,3,9,2022,6,7662000263,63,55.13,34,14707,0
1845,13,3,9,2022,10,7662000264,58,36.78,16,67556,0
1846,13,3,9,2022,13,7662000265,34,2.45,34,13361,0
1847,14,3,9,2022,1,7662000266,79,49.75,45,24070,0
1848,18,3,9,2022,1,7662000267,47,11.9,23,56548,0
1849,19,3,9,2022,0,7662000268,40,186.32,44,84087,0
1850,20,3,9,2022,5,7662000269,50,17.8,38,15834,0
1851,22,3,9,2022,0,7662000270,43,497.67,43,79237,1
1852,22,3,9,2022,7,7662000271,48,16.5,30,3816,1
1853,23,3,9,2022,12,7662000272,43,1046.06,43,79237,1
1854,23,3,9,2022,0,7662000273,48,527.75,30,3816,1
1855,23,3,9,2022,7,7662000274,48,18.93,30,3816,1
1856,0,3,10,2022,2,7662000275,43,10.87,43,79237,1
1857,0,3,10,2022,11,7662000276,43,1257.8,43,79237,1
1858,0,3,10,2022,4,7662000277,61,291.93,34,13615,1
1859,0,3,10,2022,4,7662000278,61,325.98,34,13615,1
1860,0,3,10,2022,2,7662000279,43,11.08,43,79237,1
1861,1,3,10,2022,11,7662000280,35,84.92,17,40914,0
1862,1,3,10,2022,2,7662000281,47,56.98,41,57374,0
1863,2,3,10,2022,2,7662000282,64,71.09,43,79548,0
1864,2,3,10,2022,4,7662000283,43,361.1,43,79237,1
1865,2,3,10,2022,4,7662000284,19,66.49,30,3818,0
1866,3,3,10,2022,4,7662000285,43,325.86,43,79237,1
1867,4,3,10,2022,4,7662000286,52,133.1,38,17929,0
1868,5,3,10,2022,11,7662000287,55,8.86,26,59542,0
1869,6,3,10,2022,11,7662000288,59,1.2,14,61830,0
1870,6,3,10,2022,12,7662000289,33,144.76,45,24433,0
1871,8,3,10,2022,3,7662000290,29,32.03,28,58569,0
1872,9,3,10,2022,2,7662000291,44,68.75,24,64659,0
1873,11,3,10,2022,9,7662000292,85,5.45,9,34112,0
1874,13,3,10,2022,6,7662000293,26,256.09,27,28314,0
1875,13,3,10,2022,10,7662000294,89,24.02,28,58531,0
1876,13,3,10,2022,13,7662000295,43,9.33,43,79237,1
1877,13,3,10,2022,6,7662000296,48,26.65,22,48174,0
1878,15,3,10,2022,4,7662000297,61,333.08,34,13615,1
1879,17,3,10,2022,11,7662000298,34,92.65,38,19149,0
1880,18,3,10,2022,12,7662000299,21,4.93,34,12534,0
1881,20,3,10,2022,1,7662000300,31,26.42,27,28654,0
1882,21,3,10,2022,4,7662000301,61,307.03,34,13615,1
1883,21,3,10,2022,7,7662000302,28,190,4,94015,0
1884,22,3,10,2022,7,7662000303,43,17.57,43,79237,1
1885,22,3,10,2022,6,7662000304,43,236.34,43,79237,1
1886,22,3,10,2022,12,7662000305,61,774.74,34,13615,1
1887,23,3,10,2022,4,7662000306,61,322.25,34,13615,1
1888,23,3,10,2022,8,7662000307,61,652.76,34,13615,1
1889,23,3,10,2022,10,7662000308,66,23.13,24,64470,0
1890,23,3,10,2022,8,7662000309,61,861.16,34,13615,1
1891,23,3,10,2022,1,7662000310,43,104.45,43,79237,1
1892,0,3,11,2022,2,7662000311,77,18.83,23,56729,1
1893,0,3,11,2022,4,7662000312,54,312.89,20,21865,1
1894,0,3,11,2022,2,7662000313,77,18.53,23,56729,1
1895,0,3,11,2022,4,7662000314,34,316.98,24,63010,1
1896,0,3,11,2022,4,7662000315,61,343.31,34,13615,1
1897,1,3,11,2022,2,7662000316,54,18.55,20,21865,1
1898,1,3,11,2022,3,7662000317,61,18.24,34,13615,1
1899,2,3,11,2022,4,7662000318,34,280.25,24,63010,1
1900,6,3,11,2022,2,7662000319,34,58.53,24,64874,0
1901,7,3,11,2022,4,7662000320,77,307.27,23,56729,1
1902,8,3,11,2022,4,7662000321,34,285.62,24,63010,1
1903,8,3,11,2022,2,7662000322,38,60.02,38,18433,0
1904,9,3,11,2022,12,7662000323,68,3.36,45,22151,0
1905,10,3,11,2022,9,7662000324,39,35.38,20,21790,0
1906,14,3,11,2022,11,7662000325,54,1115.59,20,21865,1
1907,14,3,11,2022,1,7662000326,21,3.54,33,89512,0
1908,16,3,11,2022,13,7662000327,25,3.25,18,70726,0
1909,16,3,11,2022,12,7662000328,23,129.42,34,13469,0
1910,19,3,11,2022,0,7662000329,54,662.99,20,21865,1
1911,19,3,11,2022,1,7662000330,36,63.44,35,44412,0
1912,20,3,11,2022,8,7662000331,54,811.54,20,21865,1
1913,21,3,11,2022,5,7662000332,39,58.86,49,25526,0
1914,22,3,11,2022,10,7662000333,54,49.22,20,21865,1
1915,22,3,11,2022,4,7662000334,54,309.91,20,21865,1
1916,22,3,11,2022,9,7662000335,77,48.51,23,56729,1
1917,22,3,11,2022,4,7662000336,61,307.29,34,13615,1
1918,22,3,11,2022,4,7662000337,61,304.7,34,13615,1
1919,22,3,11,2022,10,7662000338,61,52.21,34,13615,1
1920,22,3,11,2022,11,7662000339,77,1052.39,23,56729,1
1921,23,3,11,2022,11,7662000340,34,826.45,24,63010,1
1922,23,3,11,2022,0,7662000341,54,579.7,20,21865,1
1923,23,3,11,2022,0,7662000342,77,574.19,23,56729,1
1924,23,3,11,2022,4,7662000343,77,326.21,23,56729,1
1925,23,3,11,2022,11,7662000344,34,946.78,24,63010,1
1926,23,3,11,2022,8,7662000345,54,773.79,20,21865,1
1927,23,3,11,2022,10,7662000346,61,48.76,34,13615,1
1928,23,3,11,2022,12,7662000347,34,778.43,24,63010,1
1929,23,3,11,2022,13,7662000348,61,5.69,34,13615,1
1930,23,3,11,2022,8,7662000349,77,851.27,23,56729,1
1931,0,3,12,2022,2,7662000350,57,10.86,34,12508,1
1932,2,3,12,2022,4,7662000351,36,117.53,43,77412,0
1933,2,3,12,2022,4,7662000352,57,237.04,34,12508,1
1934,9,3,12,2022,4,7662000353,36,118.97,43,79539,0
1935,13,3,12,2022,6,7662000354,78,40.81,36,74633,0
1936,14,3,12,2022,1,7662000355,65,31.48,12,51453,0
1937,15,3,12,2022,11,7662000356,57,932.56,34,12508,1
1938,16,3,12,2022,11,7662000357,20,4.03,25,38761,0
1939,16,3,12,2022,7,7662000358,32,81.82,6,6024,0
1940,17,3,12,2022,11,7662000359,34,933,24,63010,1
1941,17,3,12,2022,12,7662000360,54,743.89,20,21865,1
1942,20,3,12,2022,8,7662000361,57,921.82,34,12508,1
1943,21,3,12,2022,6,7662000362,55,48.43,18,71232,0
1944,22,3,12,2022,11,7662000363,77,977.24,23,56729,1
1945,22,3,12,2022,8,7662000364,54,885.48,20,21865,1
1946,22,3,12,2022,0,7662000365,34,535.49,24,63010,1
1947,23,3,12,2022,4,7662000366,54,328.01,20,21865,1
1948,23,3,12,2022,8,7662000367,57,873.41,34,12508,1
1949,23,3,12,2022,8,7662000368,77,795.4,23,56729,1
1950,23,3,12,2022,8,7662000369,77,871.93,23,56729,1
1951,23,3,12,2022,11,7662000370,54,1028.46,20,21865,1
1952,1,13,3,2022,8,7662000371,31,979.38,15,46290,1
1953,3,13,3,2022,4,7662000372,31,281.41,15,46290,1
1954,3,13,3,2022,4,7662000373,56,306.78,34,12508,1
1955,4,13,3,2022,3,7662000374,25,47.28,43,78631,0
1956,6,13,3,2022,2,7662000375,56,11.51,34,12508,1
1957,7,13,3,2022,4,7662000376,73,60.02,48,53186,0
1958,7,13,3,2022,8,7662000377,31,967.96,15,46290,1
1959,9,13,3,2022,3,7662000378,45,40.99,38,15217,0
1960,9,13,3,2022,4,7662000379,34,127.12,17,40914,0
1961,10,13,3,2022,4,7662000380,31,326.97,15,46290,1
1962,12,13,3,2022,13,7662000381,57,5.85,6,6444,0
1963,12,13,3,2022,0,7662000382,21,38.5,10,31632,0
1964,19,13,3,2022,5,7662000383,53,13.84,49,25442,0
1965,20,13,3,2022,1,7662000384,59,33.72,4,94569,0
1966,22,13,3,2022,6,7662000385,38,87.48,41,57641,0
1967,23,13,3,2022,11,7662000386,56,1097.96,34,12508,1
1968,23,13,3,2022,12,7662000387,56,995.68,34,12508,1
1969,23,13,3,2022,11,7662000388,56,1054.9,34,12508,1
1970,23,13,3,2022,7,7662000389,56,20.08,34,12508,1
1971,0,14,3,2022,4,7662000390,31,266.85,15,46290,1
1972,0,14,3,2022,4,7662000391,31,280.15,15,46290,1
1973,0,14,3,2022,4,7662000392,78,272.15,3,85201,1
1974,1,14,3,2022,2,7662000393,54,11.93,15,47842,1
1975,2,14,3,2022,4,7662000394,60,317.39,36,73719,1
1976,2,14,3,2022,4,7662000395,54,273.94,15,47842,1
1977,2,14,3,2022,3,7662000396,60,13.97,36,73719,1
1978,3,14,3,2022,9,7662000397,29,38.5,26,59710,0
1979,3,14,3,2022,2,7662000398,78,10.46,3,85201,1
1980,6,14,3,2022,2,7662000399,28,37.38,14,60913,0
1981,8,14,3,2022,12,7662000400,66,3.41,43,75236,0
1982,8,14,3,2022,3,7662000401,31,9.36,15,46290,1
1983,10,14,3,2022,8,7662000402,56,73.52,34,14711,0
1984,13,14,3,2022,11,7662000403,60,1222.17,36,73719,1
1985,14,14,3,2022,4,7662000404,78,305.28,3,85201,1
1986,15,14,3,2022,7,7662000405,19,193.08,25,38761,0
1987,16,14,3,2022,12,7662000406,60,847.95,36,73719,1
1988,18,14,3,2022,1,7662000407,32,10.74,2,71762,0
1989,18,14,3,2022,7,7662000408,24,27.82,18,70726,0
1990,22,14,3,2022,11,7662000409,54,948.12,15,47842,1
1991,22,14,3,2022,11,7662000410,31,964.32,15,46290,1
1992,22,14,3,2022,8,7662000411,54,633.85,15,47842,1
1993,22,14,3,2022,11,7662000412,31,1082.08,15,46290,1
1994,22,14,3,2022,11,7662000413,60,1042.06,36,73719,1
1995,22,14,3,2022,11,7662000414,78,902.9,3,85201,1
1996,22,14,3,2022,11,7662000415,78,951.95,3,85201,1
1997,22,14,3,2022,11,7662000416,54,885.72,15,47842,1
1998,22,14,3,2022,9,7662000417,60,49.83,36,73719,1
1999,23,14,3,2022,7,7662000418,60,5.21,36,73719,1
2000,23,14,3,2022,12,7662000419,54,942.89,15,47842,1
2001,23,14,3,2022,8,7662000420,78,833.02,3,85201,1
2002,23,14,3,2022,11,7662000421,31,1009.82,15,46290,1
2003,23,14,3,2022,8,7662000422,54,910.69,15,47842,1
2004,23,14,3,2022,11,7662000423,31,873.82,15,46290,1
2005,23,14,3,2022,4,7662000424,78,315.44,3,85201,1
2006,0,15,3,2022,4,7662000425,39,96.01,23,55065,0
2007,0,15,3,2022,2,7662000426,60,21.31,36,73719,1
2008,1,15,3,2022,4,7662000427,78,355.37,3,85201,1
2009,1,15,3,2022,4,7662000428,27,358.01,4,94015,1
2010,1,15,3,2022,12,7662000429,27,858.92,4,94015,1
2011,1,15,3,2022,4,7662000430,33,27.82,19,1535,0
2012,2,15,3,2022,4,7662000431,54,301.73,15,47842,1
2013,2,15,3,2022,3,7662000432,44,69.29,31,7060,0
2014,3,15,3,2022,9,7662000433,27,9,4,94015,1
2015,3,15,3,2022,4,7662000434,56,288.99,15,46510,1
2016,4,15,3,2022,2,7662000435,60,24.26,36,73719,1
2017,8,15,3,2022,2,7662000436,66,73.28,36,73754,0
2018,9,15,3,2022,3,7662000437,30,58.61,9,33710,0
2022,10,15,3,2022,9,7662000438,27,7.19,4,94015,1
2021,10,15,3,2022,11,7662000439,25,88.91,46,5654,0
2021,12,15,3,2022,7,7662000440,34,48.68,43,77007,0
2022,13,15,3,2022,6,7662000441,44,7.81,14,62262,0
2023,14,15,3,2022,6,7662000442,41,24.15,43,75452,0
2024,15,15,3,2022,12,7662000443,46,8.87,26,59448,0
2025,16,15,3,2022,4,7662000444,37,311.53,50,82936,1
2026,16,15,3,2022,12,7662000445,23,4.07,23,55080,0
2027,17,15,3,2022,4,7662000446,21,92.6,48,54487,0
2028,18,15,3,2022,11,7662000447,30,141.67,35,44233,0
2029,19,15,3,2022,6,7662000448,52,39.26,9,33620,0
2030,20,15,3,2022,4,7662000449,54,312.88,15,47842,1
2031,21,15,3,2022,1,7662000450,44,52.59,31,7060,0
2032,22,15,3,2022,11,7662000451,54,1112.81,15,47842,1
2033,22,15,3,2022,11,7662000452,37,956.38,50,82936,1
2034,22,15,3,2022,11,7662000453,37,934.88,50,82936,1
2035,22,15,3,2022,11,7662000454,37,951.58,50,82936,1
2036,22,15,3,2022,4,7662000455,37,310.03,50,82936,1
2037,22,15,3,2022,11,7662000456,37,927.82,50,82936,1
2038,22,15,3,2022,8,7662000457,54,702.75,15,47842,1
2039,22,15,3,2022,11,7662000458,78,870.91,3,85201,1
2040,22,15,3,2022,10,7662000459,27,17.81,4,94015,1
2041,23,15,3,2022,11,7662000460,37,1016.82,50,82936,1
2042,23,15,3,2022,12,7662000461,56,968.76,15,46510,1
2043,23,15,3,2022,11,7662000462,60,1053.93,36,73719,1
2044,23,15,3,2022,7,7662000463,50,16.3,10,31329,0
2045,23,15,3,2022,11,7662000464,54,1094.12,15,47842,1
2046,23,15,3,2022,11,7662000465,56,963.17,15,46510,1
2047,23,15,3,2022,11,7662000466,37,973.5,50,82936,1
2048,23,15,3,2022,6,7662000467,27,272.25,4,94015,1
2049,0,16,3,2022,0,7662000468,27,463.74,4,94015,1
2050,0,16,3,2022,11,7662000469,27,898.86,4,94015,1
2051,0,16,3,2022,11,7662000470,33,1086.61,4,94558,1
2052,0,16,3,2022,2,7662000471,37,7.52,50,82936,1
2053,1,16,3,2022,12,7662000472,27,797.81,4,94015,1
2054,1,16,3,2022,4,7662000473,37,278.4,50,82936,1
2055,1,16,3,2022,0,7662000474,27,513.6,4,94015,1
2056,1,16,3,2022,4,7662000475,37,312.3,50,82936,1
2057,2,16,3,2022,11,7662000476,27,910.76,4,94015,1
2058,2,16,3,2022,2,7662000477,49,19.96,14,62360,1
2059,3,16,3,2022,2,7662000478,37,7.82,50,82936,1
2060,4,16,3,2022,4,7662000479,43,83.11,43,76578,0
2061,6,16,3,2022,9,7662000480,62,14,10,31092,0
2062,7,16,3,2022,9,7662000481,56,3.13,27,27807,0
2063,8,16,3,2022,3,7662000482,26,70.51,18,71291,0
2064,8,16,3,2022,3,7662000483,28,62.83,34,11796,0
2065,9,16,3,2022,3,7662000484,49,54.92,4,92637,0
2066,9,16,3,2022,9,7662000485,27,124.5,49,24970,0
2067,12,16,3,2022,11,7662000486,29,1.27,40,29320,0
2068,13,16,3,2022,0,7662000487,44,15.17,31,7060,0
2069,13,16,3,2022,0,7662000488,23,15.44,22,49628,0
2070,14,16,3,2022,0,7662000489,21,82.98,40,29438,0
2071,14,16,3,2022,1,7662000490,54,10.94,37,97403,0
2072,14,16,3,2022,12,7662000491,56,1008.16,15,46510,1
2073,15,16,3,2022,6,7662000492,76,39.39,48,53153,0
2074,16,16,3,2022,12,7662000493,46,279.91,41,57374,0
2075,16,16,3,2022,13,7662000494,83,5.92,37,97014,0
2076,16,16,3,2022,6,7662000495,44,111.64,14,62262,0
2077,19,16,3,2022,6,7662000496,63,15.52,21,4047,0
2078,19,16,3,2022,7,7662000497,64,30.62,1,35651,0
2079,19,16,3,2022,6,7662000498,75,153.59,35,45860,0
2080,21,16,3,2022,11,7662000499,37,1050.98,50,82936,1
2081,22,16,3,2022,8,7662000500,56,796.63,15,46510,1
2082,22,16,3,2022,10,7662000501,33,23.07,4,94558,1
2083,22,16,3,2022,4,7662000502,49,340.44,14,62360,1
2084,22,16,3,2022,11,7662000503,49,1204.44,14,62360,1
2085,22,16,3,2022,10,7662000504,33,20.68,4,94558,1
2086,22,16,3,2022,11,7662000505,46,104.64,41,57374,0
2087,22,16,3,2022,8,7662000506,56,810.44,15,46510,1
2088,22,16,3,2022,4,7662000507,49,276.21,14,62360,1
2089,23,16,3,2022,13,7662000508,33,8.98,4,94558,1
2090,23,16,3,2022,11,7662000509,37,1101.74,50,82936,1
2091,23,16,3,2022,8,7662000510,56,835.8,15,46510,1
2092,23,16,3,2022,9,7662000511,49,50.57,14,62360,1
2093,23,16,3,2022,11,7662000512,49,791.91,14,62360,1
2094,23,16,3,2022,12,7662000513,49,962.98,14,62360,1
2095,0,17,3,2022,2,7662000514,49,17.95,14,62360,1
2096,1,17,3,2022,4,7662000515,33,381.39,4,94558,1
2097,2,17,3,2022,9,7662000516,49,73.75,4,92637,0
2098,3,17,3,2022,2,7662000517,50,44.64,28,58765,0
2099,3,17,3,2022,2,7662000518,49,20.78,14,62360,1
2100,4,17,3,2022,2,7662000519,28,87.49,34,12419,0
2101,7,17,3,2022,2,7662000520,37,75.12,48,53129,0
2102,7,17,3,2022,11,7662000521,81,3.8,37,97375,0
2103,9,17,3,2022,4,7662000522,33,348.72,4,94558,1
2104,10,17,3,2022,2,7662000523,54,78.68,42,38079,0
2105,11,17,3,2022,2,7662000524,49,23.33,14,62360,1
2106,12,17,3,2022,5,7662000525,68,36.45,9,34120,0
2107,12,17,3,2022,7,7662000526,32,71.11,14,60091,0
2108,13,17,3,2022,6,7662000527,28,5.34,43,79842,0
2109,16,17,3,2022,5,7662000528,60,32.99,34,14510,0
2110,16,17,3,2022,11,7662000529,33,20.18,22,48438,0
2111,19,17,3,2022,12,7662000530,38,2.93,1,35229,0
2112,19,17,3,2022,11,7662000531,46,9.87,23,56548,0
2113,22,17,3,2022,11,7662000532,49,957.27,14,62360,1
2114,23,17,3,2022,1,7662000533,23,45.68,43,78214,0
2115,23,17,3,2022,7,7662000534,36,8.68,42,37754,0
2116,23,17,3,2022,12,7662000535,49,864.55,14,62360,1
2117,2,18,3,2022,2,7662000536,19,78.18,3,85086,0
2118,4,18,3,2022,4,7662000537,69,136.89,43,75858,0
2119,5,18,3,2022,9,7662000538,29,30.59,26,59710,0
2120,6,18,3,2022,3,7662000539,27,77.97,49,24970,0
2121,10,18,3,2022,2,7662000540,35,49.9,47,98238,0
2122,10,18,3,2022,12,7662000541,57,9.72,34,10280,0
2123,10,18,3,2022,3,7662000542,68,57.96,10,39897,0
2124,14,18,3,2022,6,7662000543,33,25.5,4,94558,0
2125,14,18,3,2022,7,7662000544,25,155.03,42,38060,0
2126,16,18,3,2022,6,7662000545,29,39.68,28,58569,0
2127,20,18,3,2022,5,7662000546,53,1.94,31,7640,0
2128,20,18,3,2022,10,7662000547,73,28.17,34,13342,0
2129,23,18,3,2022,7,7662000548,64,54.44,1,35651,0
2130,23,18,3,2022,12,7662000549,25,5.18,27,28314,0
2131,0,19,3,2022,11,7662000550,46,1059.12,28,58259,1
2132,1,19,3,2022,4,7662000551,46,354,28,58259,1
2133,1,19,3,2022,12,7662000552,35,811.28,43,79539,1
2134,1,19,3,2022,12,7662000553,24,129.68,22,49775,0
2135,2,19,3,2022,9,7662000554,46,837.95,28,58259,1
2136,2,19,3,2022,2,7662000555,56,27.06,16,67584,0
2137,2,19,3,2022,8,7662000556,35,690.94,43,79539,1
2138,3,19,3,2022,4,7662000557,24,353.55,42,37932,1
2139,3,19,3,2022,9,7662000558,78,9.41,45,24070,0
2140,3,19,3,2022,0,7662000559,24,466.76,42,37932,1
2141,3,19,3,2022,8,7662000560,35,868.4,43,79539,1
2142,3,19,3,2022,8,7662000561,24,885.76,42,37932,1
2143,3,19,3,2022,11,7662000562,46,1017.04,28,58259,1
2144,4,19,3,2022,12,7662000563,51,5.52,32,88325,0
2145,9,19,3,2022,11,7662000564,35,1143.13,43,79539,1
2146,10,19,3,2022,2,7662000565,37,63.66,48,53129,0
2147,17,19,3,2022,12,7662000566,37,17.81,3,85020,0
2148,17,19,3,2022,0,7662000567,48,51.08,1,36758,0
2149,18,19,3,2022,12,7662000568,35,884.54,43,79539,1
2150,19,19,3,2022,0,7662000569,35,589.16,43,79539,1
2151,22,19,3,2022,7,7662000570,35,23.01,43,79539,1
2152,22,19,3,2022,6,7662000571,35,257.87,43,79539,1
2153,23,19,3,2022,7,7662000572,24,18.42,42,37932,1
2154,23,19,3,2022,7,7662000573,35,18.47,43,79539,1
2155,0,20,3,2022,4,7662000574,35,367.34,43,79539,1
2156,0,20,3,2022,0,7662000575,24,481.96,42,37932,1
2157,0,20,3,2022,2,7662000576,91,10.24,22,48043,1
2158,0,20,3,2022,2,7662000577,24,8.47,42,37932,1
2159,0,20,3,2022,11,7662000578,46,1139.01,28,58259,1
2160,1,20,3,2022,0,7662000579,24,476.38,42,37932,1
2161,1,20,3,2022,12,7662000580,24,766.98,42,37932,1
2162,1,20,3,2022,4,7662000581,64,283.34,34,12992,1
2163,2,20,3,2022,0,7662000582,60,38.52,23,55388,0
2164,2,20,3,2022,4,7662000583,91,290.93,22,48043,1
2165,2,20,3,2022,4,7662000584,35,359.7,43,79539,1
2166,3,20,3,2022,4,7662000585,91,304.23,22,48043,1
2167,3,20,3,2022,11,7662000586,24,921.68,42,37932,1
2168,4,20,3,2022,12,7662000587,46,864.32,28,58259,1
2169,5,20,3,2022,2,7662000588,64,10.22,34,12992,1
2170,5,20,3,2022,11,7662000589,64,2.4,24,64630,0
2171,6,20,3,2022,2,7662000590,64,11.39,34,12992,1
2172,12,20,3,2022,7,7662000591,46,20.71,28,58259,1
2173,13,20,3,2022,6,7662000592,54,97.56,12,50421,0
2174,13,20,3,2022,7,7662000593,33,6.81,50,82514,0
2175,13,20,3,2022,1,7662000594,24,115.73,42,37932,1
2176,14,20,3,2022,7,7662000595,35,20.29,43,79539,1
2177,15,20,3,2022,7,7662000596,28,267.7,43,78584,0
2178,17,20,3,2022,12,7662000597,21,3.64,38,18103,0
2179,20,20,3,2022,5,7662000598,25,85.83,34,14120,0
2180,21,20,3,2022,7,7662000599,42,56.57,38,16034,0
2181,21,20,3,2022,5,7662000600,24,24.52,42,37932,1
2182,21,20,3,2022,7,7662000601,23,18.48,43,77327,0
2183,22,20,3,2022,13,7662000602,35,10.89,43,79539,1
2184,22,20,3,2022,12,7662000603,64,1009.46,34,12992,1
2185,22,20,3,2022,11,7662000604,64,926.32,34,12992,1
2186,23,20,3,2022,5,7662000605,24,20.96,42,37932,1
2187,23,20,3,2022,11,7662000606,91,1030.79,22,48043,1
2188,23,20,3,2022,1,7662000607,46,140.67,28,58259,1
2189,23,20,3,2022,4,7662000608,64,315.49,34,12992,1
2190,23,20,3,2022,10,7662000609,35,21.8,43,79539,1
2191,0,21,3,2022,4,7662000610,91,311.43,22,48043,1
2192,2,21,3,2022,2,7662000611,92,7.31,27,27051,1
2193,2,21,3,2022,8,7662000612,29,102.22,38,15324,0
2194,2,21,3,2022,4,7662000613,91,323.61,22,48043,1
2195,6,21,3,2022,3,7662000614,25,45.95,34,13811,0
2196,8,21,3,2022,2,7662000615,46,56.01,25,39211,0
2197,11,21,3,2022,4,7662000616,91,311.16,22,48043,1
2198,12,21,3,2022,9,7662000617,91,7.37,22,48043,1
2199,12,21,3,2022,10,7662000618,61,1.85,2,72059,0
2200,13,21,3,2022,11,7662000619,43,129.89,43,75218,0
2201,13,21,3,2022,13,7662000620,60,6.9,34,13615,0
2202,13,21,3,2022,10,7662000621,26,16.84,24,64058,0
